,AccountsPayableAndAccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,CostsAndExpenses,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtSecuritiesAvailableForSaleRealizedGain,DebtSecuritiesAvailableForSaleUnrealizedGainLoss,DerivativeAssetsNoncurrent,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeNotionalAmount,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,DividendsCash,DividendsCommonStockCash,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestments,EquitySecuritiesFVNINoncurrent,EquitySecuritiesFvNiUnrealizedGainLoss,FairValueAssetLiabilityRecurringBasisStillHeldUnrealizedGainLoss,FinancingReceivableAllowanceForCreditLosses,FinancingReceivableAllowanceForCreditLossesRecovery,FinancingReceivableAllowanceForCreditLossesWriteOffs,FinancingReceivableChangeInPresentValueExpenseReversal,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInFinanceReceivables,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherReceivables,IncrementalCommonSharesAttributableToContingentlyIssuableShares,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesReceivableGross,NotesReceivableNet,NumberOfOperatingSegments,OperatingIncomeLoss,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTax,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTaxParent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherCostAndExpenseOperating,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireFinanceReceivables,PaymentsToAcquireMarketableSecurities,PaymentsToMinorityShareholders,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromInterestReceived,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProfitLoss,ProvisionForLoanAndLeaseLosses,ProvisionForLoanLossesExpensed,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,TradingSecuritiesDebt,TransferOfInvestments,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrealizedGainLossOnDerivatives,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,OtherLiabilities,PaymentsToAcquireOtherInvestments,ProvisionForOtherCreditLosses,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,DebtSecuritiesAvailableForSaleGainLoss,NumberOfReportableSegments,y
10,9393000,28672000.0,3415598000,,,4700000.0,,,,16514913000,2707454000,92819000.0,178381000,271200000,68702000,202498000,1142281000,246199000.0,,,,12873000.0,298203000.0,,188740000.0,,,,,,,,,72581000.0,333300000.0,108840000.0,115990000.0,0.18,0.18,,465620000,304447000.0,,-54200000,1263824000.0,,,,588954000.0,606216000.0,17262000.0,,,,,,,,,,758000.0,-34986000.0,,,,,38000.0,,,57696000.0,,6109548000,16514913000,283989000,,0.0,5825559000,4671686000,,,,,,,69119000.0,653737000.0,,,596851000,12932077000,14819532000,13528928000,,,12098000,5960000,,,,,,,362748000.0,,,,5125000.0,,,,,,,,0.0,,,,,,,,,,,,,-62959000.0,,,,2291966000,,,6141438000.0,,,1434000.0,842685000,0.0,2662000,,-42076000.0,607148000.0,389760000.0,,,,904244000.0,,,,0
11,9187000,20553000.0,3454218000,,,,,17262000.0,,17732358000,2775761000,63603000.0,192097000,255700000,67016000,188684000,1800808000,,,0.68,860193000.0,-4881000.0,1041675000.0,268866000.0,183678000.0,,,14015000.0,,,,,139886000.0,,,117378000.0,105731000.0,,,,473051000,262820000.0,200955000.0,-39000000,1263824000.0,,,,594750000.0,606216000.0,11466000.0,-39886000.0,,131596000.0,1335326000.0,33961000.0,0.0,,,,,,,,,172035000.0,,119217000.0,,57696000.0,7169000.0,7345724000,17732358000,255055000,7101138000.0,0.0,7090669000,4593564000,865032000.0,,,,803946000.0,531380000.0,,,,53982000.0,579746000,14014116000,16022302000,14593862000,,1281344000.0,8945000,4515000,,,,4066000.0,,71311000.0,-14112000.0,,15491000.0,,,,,,,-29000000.0,,,,,,,113481000.0,523000.0,,0.0,,,,,101498000.0,118573000.0,,,18510000.0,2320878000,1550210000.0,,6141438000.0,,,,245745000,0.0,2685000,,,,,,,,118804000.0,,,,0
12,5620000,16491000.0,3507533000,,,1000000.0,4790000.0,,,17515865000,2878211000,65891000.0,204509000,270400000,66000000,204400000,1541048000,,-299870000.0,,,,1768589000.0,,178617000.0,,,,,,,,119224000.0,211581000.0,,119135000.0,94803000.0,1.28,1.25,17325000.0,435394000,112348000.0,,10700000,1263824000.0,,,,600546000.0,606216000.0,5670000.0,,0.0,,,,,-2207000.0,,,-25413000.0,-1939000.0,,,,170864000.0,37000.0,,64500000.0,,,7267320000,17515865000,171250000,7106199000.0,0.0,7096070000,4471951000,,-226670000.0,-599300000.0,526100000.0,,,509895000.0,905922000.0,,,614351000,13718245000,16027541000,14332596000,,,6631000,4145000,,,,,,,561594000.0,,,,11150000.0,,,,-958000.0,,,0.0,,8714000.0,503070000.0,505339000.0,125721000.0,,1548000.0,0.0,0.0,419783000.0,15625000.0,,,-193798000.0,,0.0,,2255179000,,713000.0,,0.0,,721000.0,581872000,,2715000,,-2555000.0,607151000.0,399606000.0,,,,,,,,0
13,5620000,16491000.0,3507533000,,,,,5796000.0,,17515865000,2878211000,65891000.0,204509000,270400000,66000000,204400000,1541048000,,,,294435000.0,,,27832000.0,,,,8246000.0,,,,,194281000.0,,,107934000.0,94803000.0,,,,435394000,112348000.0,160226000.0,-10700000,,,,,600546000.0,,5670000.0,-7088000.0,0.0,50732000.0,624254000.0,13743000.0,,,,,,,,,,170651000.0,,31444000.0,,13199000.0,1587000.0,7267320000,17515865000,171250000,7111260000.0,,7096070000,4471951000,175348000.0,,,,290632000.0,333622000.0,,,,113687000.0,614351000,13718245000,16027541000,14332596000,,510567000.0,6631000,4145000,,,,0.0,,7571000.0,-6000000.0,,28790000.0,,,,,,,-23337000.0,,0.0,17585000.0,,,,,523000.0,,0.0,0.0,,,,-33792000.0,7415000.0,,0.0,5096000.0,2255179000,538399000.0,,,,,,581872000,,2715000,,,,,,,,,,,,0
14,5620000,16491000.0,3507533000,,,5700000.0,9583000.0,,,17515865000,2878211000,65891000.0,204509000,270400000,66000000,204400000,1541048000,498073000.0,133601000.0,0.19,,,58753000.0,,,,,,,,,,54396000.0,73017000.0,,107934000.0,98582000.0,1.08,1.08,22003000.0,435394000,101529000.0,,-28300000,,,,,600546000.0,,5670000.0,,-358000.0,,,,,-913000.0,,,15550000.0,-3703000.0,,,,167927000.0,46000.0,,64500000.0,54162000.0,,7267320000,17515865000,171250000,7116322000.0,,7096070000,4471951000,,-451085000.0,-473134000.0,1057820000.0,,,440776000.0,144521000.0,,,614351000,13718245000,16027541000,14332596000,,,6631000,4145000,,,,,,,113867000.0,,,,6025000.0,,,,-2049000.0,,,12245000.0,,17427000.0,683741000.0,728025000.0,238197000.0,,2332000.0,,1272533000.0,868689000.0,31250000.0,515789000.0,,,,0.0,,2255179000,,1434000.0,,,,1939000.0,581872000,,2715000,,-4464000.0,607163000.0,409344000.0,,,,,,,,0
15,5620000,16491000.0,3507533000,,,,,23058000.0,,17515865000,2878211000,65891000.0,204509000,270400000,66000000,204400000,1541048000,2443430000.0,,0.19,1028802000.0,,148613000.0,526954000.0,,,,-14885000.0,,,,,123257000.0,,,107934000.0,,,,,435394000,,247073000.0,28300000,1556086000.0,,,,600546000.0,,5670000.0,-42076000.0,,181715000.0,1701954000.0,44459000.0,0.0,,,,,,,,,161612000.0,,157059000.0,,13199000.0,28379000.0,7267320000,17515865000,171250000,7116322000.0,,7096070000,4471951000,1105765000.0,,,,975040000.0,726914000.0,,,,106555000.0,614351000,13718245000,16027541000,14332596000,,1595399000.0,6631000,4145000,,,,4066000.0,,66635000.0,604323000.0,,13299000.0,,,,,,,-32821000.0,,,35170000.0,,,,,523000.0,,0.0,,,,,230839000.0,,,0.0,26289000.0,2255179000,2122353000.0,,,,,,581872000,,2715000,,,,,,,,,,,,0
16,6662000,12304000.0,3543204000,,,,,,,17378888000,2982418000,41983000.0,262417000,304400000,64800000,239600000,1791517000,1552802000.0,,,,,799481000.0,,,,,17859000.0,,,,,,,,,,,,,418151000,,,22600000,1428440000.0,,,,606216000.0,606216000.0,0.0,,,,,,,,,,,,,,,,,,,54162000.0,,7237009000,17378888000,135871000,,0.0,7101138000,4364324000,,,,,,,,,,,570684000,13467211000,15917461000,14037895000,,,5388000,3870000,,,,,,,73310000.0,,40545000.0,,,,,,,,,,52755000.0,,,,,0.0,,,,,,,292262000.0,,,0.0,,2224677000,,,7162693000.0,,,,484221000,,2736000,,,,,,,,,,,,0
17,12175000,13177000.0,3570585000,,,1700000.0,20162000.0,5671000.0,,17740413000,3503849000,113641000.0,269359000,383000000,363700000,63000000,2108037000,,532368000.0,0.19,63634000.0,,1155559000.0,343730000.0,,,,,,,,,,82263000.0,,116010000.0,,0.24,0.24,34384000.0,412076000,,-54186000.0,-19300000,1694945000.0,,,,606216000.0,606216000.0,0.0,-2555000.0,0.0,43156000.0,158979000.0,-1918000.0,0.0,-4586000.0,,,-3534000.0,-1857000.0,,,,,2000.0,37415000.0,130430000.0,13199000.0,16598000.0,7332226000,17740413000,182327000,,0.0,7106199000,4380938000,145378000.0,385112000.0,-1870280000.0,2017536000.0,69119000.0,89860000.0,101929000.0,72422000.0,,-70318000.0,639244000,13423629000,16048153000,14062873000,,229297000.0,67119000,33412000,,,,0.0,,-10366000.0,,,,,-2575000.0,,,,-4461000.0,43000.0,,0.0,,34855000.0,2191502000.0,1196579000.0,479604000.0,0.0,3135000.0,,0.0,1597851000.0,62500000.0,601976000.0,,,,,2641000.0,2446132000,573027000.0,2443000.0,,0.0,,2443000.0,290402000,,2752000,,-21532000.0,607174000.0,428230000.0,,,,,,,,0
18,16112000,16904000.0,3632903000,,,900000.0,,,,17672605000,2342116000,163823000.0,575424000,739247000,409347000,339800000,991628000,1008680000.0,,,,,207465000.0,,,,,-16579000.0,,,,,,,,115990000.0,,,,,409857000,,,10000000,1694945000.0,,,,606216000.0,606216000.0,0.0,,-419000.0,,,,,,,,-44497000.0,,,,,,,,,,,7256202000,17672605000,1131625000,,996583000.0,6114677000,4264303000,,,,,,,,,,,675857000,14287399000,17247972000,14963256000,,,90515000,30613000,,,,0.0,,,260948000.0,,11756000.0,,,,,,,,,1347000.0,70441000.0,,,,133433000.0,0.0,,,0.0,,,,48499000.0,,,,,2504974000,,,9394961000.0,,,,139926000,,2788000,,,,,,,,,,,,0
19,7906000,0.0,3666160000,,,2400000.0,5343000.0,11404000.0,,16813466000,2554908000,,350000000,225100000,1300000,226300000,1710751000,1008680000.0,250469000.0,0.76,500367000.0,,1201905000.0,153743000.0,,,,,,,,,,165312000.0,,105731000.0,,1.49,1.49,20690000.0,397175000,,1309000.0,-60100000,1694945000.0,,,,,,0.0,-4464000.0,,88077000.0,965734000.0,15783000.0,0.0,1042000.0,,,-3534000.0,-1242000.0,,,,,8000.0,74841000.0,86216000.0,,30635000.0,7288093000,16813466000,1166783000,,997512000.0,6118810000,3897223000,316186000.0,-220966000.0,11165000.0,460270000.0,509895000.0,455839000.0,619728000.0,496151000.0,,-8513000.0,691319000,13493106000,16776307000,14184425000,,974247000.0,90520000,29629000,,,,,,-17640000.0,187638000.0,,,,11600000.0,,,,-1523000.0,-65000.0,,,,3050000.0,85000.0,177354000.0,106385000.0,0.0,482000.0,,,274608000.0,15625000.0,86187000.0,-243762000.0,,,,5763000.0,1964689000,1127990000.0,496000.0,9394961000.0,0.0,,496000.0,24421000,,2806000,,0.0,414802000.0,414794000.0,,,,,,,,0
20,7906000,,3666160000,,,700000.0,,,,16813466000,2554908000,,350000000,225100000,1300000,226300000,1710751000,1008680000.0,,,,,,,,,,53742000.0,,,,,,83049000.0,,94803000.0,,,,,397175000,,,41400000,1694945000.0,,,,,,,,,,,,,,,,-40963000.0,,,,,,,,,,,7288093000,16813466000,1166783000,,997512000.0,6118810000,3897223000,,,,,,,,423728000.0,,,691319000,13493106000,16776307000,14184425000,,,90520000,29629000,,,,0.0,,,341109000.0,,50896000.0,,,,,,,,,,64579000.0,,,,34515000.0,34767000.0,,,,,,,186337000.0,,,,,1964689000,,,,,,,24421000,,2806000,,,,,,,,,,,,0
21,6657000,,3739658000,,,3100000.0,10683000.0,5733000.0,,17074121000,2631221000,,350000000,257400000,2500000,267200000,1975689000,1008680000.0,566989000.0,0.2,436733000.0,,120754000.0,-189986000.0,,,,70321000.0,,,,,,249121000.0,,94803000.0,,0.12,0.12,27502000.0,384325000,,55495000.0,-36200000,,,,,,,,-1909000.0,,44921000.0,806755000.0,17701000.0,,6555000.0,,,,-2711000.0,,,,,25000.0,37426000.0,86880000.0,,14037000.0,7252121000,17074121000,1116879000,,998441000.0,6122942000,3868251000,170808000.0,-449220000.0,-19013000.0,1035222000.0,440776000.0,365979000.0,51761000.0,693197000.0,,61806000.0,610022000,13661816000,16895142000,14271838000,,744949000.0,4570000,28030000,,,,,,-7274000.0,80161000.0,,,,1625000.0,,,,-2657000.0,-107000.0,,,,3050000.0,175093000.0,234869000.0,215543000.0,,3262000.0,,,525907000.0,31250000.0,1335326000.0,137837000.0,,,,3122000.0,2216811000,554963000.0,1005000.0,,0.0,,1005000.0,0,,2828000,,71805000.0,607201000.0,433956000.0,,,,,,,,0
