,AccountsPayableCurrent,AccrualForEnvironmentalLossContingencies,AccruedEnvironmentalLossContingenciesNoncurrent,AccumulatedDeferredInvestmentTaxCredit,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivableCurrent,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,AvailableForSaleSecuritiesGrossRealizedGainLossNet,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashSurrenderValueOfLifeInsurance,CommonStockDividendsPerShareDeclared,CommonStockNoParValue,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStocksIncludingAdditionalPaidInCapital,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,CostOfPurchasedPower,CostsAndExpenses,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,CumulativeEffectOfInitialAdoptionOfFIN48,CustomerAdvancesForConstruction,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DecommissioningTrustAssetsAmount,DeferredCreditsAndOtherLiabilities,DeferredIncomeTaxesAndTaxCredits,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsNetCurrent,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,DerivativeAssetsCurrent,DerivativeAssetsNoncurrent,DerivativeCollateralRightToReclaimCash,DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DilutiveSecurities,DividendsCommonStockCash,DividendsPreferredStock,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,ElectricDomesticRegulatedRevenue,EnergyRelatedInventory,EnvironmentalRemediationExpense,FuelCosts,GainLossOnSaleOfPropertyPlantEquipment,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidTaxes,IncreaseDecreaseInReceivables,IncreaseDecreaseInRegulatoryAssetsAndLiabilities,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestPaidNet,InterestPayableCurrent,InventoryNet,InvestmentIncomeInterestAndDividend,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtFairValue,LongTermDebtNoncurrent,LossContingencyDamagesSoughtValue,LossContingencyRangeOfPossibleLossMinimum,MinorityInterest,MinorityInterestAmountRepresentedByPreferredStock,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NuclearFuelNetOfAmortization,OperatingIncomeLoss,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,OtherCostAndExpenseOperating,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherLongTermInvestments,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,PaymentsForRepurchaseOfRedeemablePreferredStock,PaymentsOfDividendsCommonStock,PaymentsOfDividendsMinorityInterest,PaymentsOfFinancingCosts,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PaymentsToInvestInDecommissioningFund,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,PrepaidTaxes,ProceedsFromDecommissioningFund,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleOfShortTermInvestments,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,PublicUtilitiesPropertyPlantAndEquipmentConstructionWorkInProgress,PublicUtilitiesPropertyPlantAndEquipmentGenerationOrProcessing,PublicUtilitiesPropertyPlantAndEquipmentNet,PublicUtilitiesPropertyPlantAndEquipmentTransmissionAndDistribution,ReceivablesNetCurrent,RegulatoryAssets,RegulatoryAssetsCurrent,RegulatoryAssetsNoncurrent,RegulatoryLiabilities,RegulatoryLiabilityCurrent,RegulatoryLiabilityNoncurrent,RepaymentsOfLongTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShortTermBorrowings,ShortTermDebtWeightedAverageInterestRate,ShortTermInvestments,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueShareBasedCompensation,StockRedeemedOrCalledDuringPeriodValue,TaxesPayableCurrent,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,y
10,897000000,,,95000000.0,95000000.0,-18000000.0,109000000.0,,13000000.0,53000000.0,3229000000.0,32975000000.0,2043000000.0,,,1611000000.0,-1149000000.0,,,0.0,560000000.0,,434888104.0,,2168000000.0,513000000.0,22000000.0,535000000.0,583000000.0,1850000000.0,360000000.0,,112000000.0,234000000.0,,,3248000000.0,20249000000.0,574000000.0,,,,3796000000.0,130000000.0,141000000.0,,,178000000.0,920000000.0,,-461000000.0,,,,0.35,2273000000.0,,,156000000.0,1000000.0,,336000000.0,,,,,,,-198000000.0,,235000000.0,-17000000.0,7000000.0,,,,-331000000.0,,-28000000.0,,295000000.0,,-48000000.0,-395000000.0,-230000000.0,,,,106000000.0,,114000000.0,320000000.0,2000000.0,24443000000.0,32975000000.0,2404000000.0,,0.0,,6984000000.0,,,1753000000.0,,,,-1999000000.0,-3219000000.0,4069000000.0,499000000.0,22000000.0,,,339000000.0,423000000.0,229000000,329000000.0,,,,,3000000.0,,,,-2000000.0,762000000.0,427000000.0,1680000000.0,75000000.0,,12000000.0,29000000.0,,,,,125000000.0,11000000.0,2999000000.0,1000000.0,2416000000.0,1702000000.0,120000000.0,2217000000.0,,345000000.0,-1893000000.0,,534000000.0,70000000,76000000.0,,6047000000.0,2682000000.0,2715000000.0,22394000000.0,23355000000.0,626000000.0,,303000000.0,4675000000.0,,288000000.0,3521000000.0,154000000.0,4905000000.0,,13000000.0,419000000.0,,6000000.0,8715000000.0,,,39000000.0,,,,,,,,,0
11,971000000,,,94000000.0,98000000.0,-17000000.0,,,8000000.0,53000000.0,3278000000.0,34213000000.0,2354000000.0,,,,,,,0.0,560000000.0,434888104.0,434888104.0,,2168000000.0,,,,,,542000000.0,,124000000.0,229000000.0,,,3083000000.0,20762000000.0,,,,,3959000000.0,78000000.0,197000000.0,,,179000000.0,1188000000.0,,233000000.0,,,,,,,,,,,,,,,,,,,,164000000.0,-10000000.0,6000000.0,-104000000.0,,41000000.0,,,,-75000000.0,,,,,,,,,,,180000000.0,323000000.0,,25377000000.0,34213000000.0,2759000000.0,,419000000.0,,7129000000.0,,,2022000000.0,,,,,,,,,,,340000000.0,,51000000,327000000.0,,,,,,,,2000000.0,3000000.0,,445000000.0,1730000000.0,82000000.0,,,,,,,,,,,1000000.0,,1725000000.0,278000000.0,,,805000000.0,,,,68000000,77000000.0,,6097000000.0,3020000000.0,2731000000.0,23044000000.0,23747000000.0,731000000.0,,338000000.0,5058000000.0,,457000000.0,3391000000.0,,5204000000.0,,,300000000.0,,4000000.0,8715000000.0,,,31000000.0,,,,,,,,,0
12,1146000000,,,98000000.0,100000000.0,-17000000.0,,,13000000.0,59000000.0,3326000000.0,36227000000.0,3228000000.0,,,,,,,0.0,560000000.0,,434888104.0,,2168000000.0,1092000000.0,90000000.0,1182000000.0,2155000000.0,5973000000.0,612000000.0,,114000000.0,224000000.0,,,3347000000.0,,,,,,4173000000.0,69000000.0,192000000.0,,,225000000.0,1298000000.0,,349000000.0,,,,,7531000000.0,,,533000000.0,1000000.0,,1340000000.0,,,,,,,159000000.0,,,,,,,,,,,,,,,,,,,,320000000.0,,98000000.0,326000000.0,9000000.0,27094000000.0,36227000000.0,3160000000.0,,419000000.0,,7626000000.0,,,,,,,,,,1053000000.0,90000000.0,,,,1558000000.0,69000000,339000000.0,,-9000000.0,,,,,,,,2222000000.0,513000000.0,1879000000.0,84000000.0,,33000000.0,126000000.0,,,,,52000000.0,,,1000000.0,,1757000000.0,278000000.0,,494000000.0,804000000.0,,,1181000000.0,69000000,,,6319000000.0,,,23741000000.0,,887000000.0,,404000000.0,5227000000.0,,804000000.0,3663000000.0,,5496000000.0,,,380000000.0,,,8715000000.0,,,150000000.0,,,,,,,,,0
13,1271000000,,,118000000.0,100000000.0,-25000000.0,21000000.0,,6000000.0,85000000.0,2507000000.0,35906000000.0,2460000000.0,,,,-396000000.0,,,0.0,,,,,,,,,,,442000000.0,,112000000.0,217000000.0,,,3480000000.0,,189000000.0,,,,4829000000.0,87000000.0,367000000.0,,,212000000.0,449000000.0,,220000000.0,,,,,,,,,,,,,,,,,,,,,,,-3000000.0,,197000000.0,29000000.0,,-1000000.0,-103000000.0,,,14000000.0,20000000.0,,,,,,,169000000.0,332000000.0,,26699000000.0,35906000000.0,3315000000.0,,419000000.0,,7627000000.0,,,,,,,305000000.0,-1014000000.0,313000000.0,,,,,,,81000000,335000000.0,,,,,,,,1000000.0,,,663000000.0,1380000000.0,68000000.0,,,,,,,,54000000.0,5000000.0,867000000.0,,335000000.0,1838000000.0,278000000.0,286000000.0,500000000.0,387000000.0,180000000.0,,,24849000000,,,6319000000.0,,,24778000000.0,,715000000.0,,378000000.0,4347000000.0,,738000000.0,4524000000.0,252000000.0,5572000000.0,,4000000.0,209000000.0,,,8715000000.0,,,45000000.0,,,,,,,,,0
14,1271000000,,,118000000.0,100000000.0,-25000000.0,,,14000000.0,85000000.0,2507000000.0,35906000000.0,2460000000.0,,,,,,,0.0,,434888104.0,,,,359000000.0,56000000.0,415000000.0,1032000000.0,2373000000.0,442000000.0,,,217000000.0,,,3480000000.0,,,,,,4829000000.0,87000000.0,367000000.0,,,212000000.0,449000000.0,,231000000.0,,,,,3069000000.0,,,177000000.0,,,651000000.0,,,,,,,236000000.0,,,,,,,,,,,,,,,,,,,,105000000.0,,169000000.0,332000000.0,4000000.0,26699000000.0,35906000000.0,3315000000.0,,419000000.0,,7627000000.0,,,,,,,,-922000000.0,,346000000.0,56000000.0,,,,696000000.0,81000000,335000000.0,,0.0,,,,,,,,802000000.0,663000000.0,1380000000.0,68000000.0,,13000000.0,69000000.0,,,,,,11000000.0,,,,1838000000.0,278000000.0,,638000000.0,269000000.0,,,415000000.0,24849000000,,,6319000000.0,,,24778000000.0,,715000000.0,,378000000.0,4347000000.0,,738000000.0,4524000000.0,,5572000000.0,,,1253000000.0,,,,,,45000000.0,,,,,,,,,0
15,1271000000,,,118000000.0,100000000.0,-25000000.0,50000000.0,,,85000000.0,2507000000.0,35906000000.0,2460000000.0,,,1177000000.0,-377000000.0,,,0.0,560000000.0,434888104.0,434888104.0,,2168000000.0,,,,,,442000000.0,,112000000.0,217000000.0,,,3480000000.0,,221000000.0,,,,4829000000.0,87000000.0,367000000.0,,,212000000.0,449000000.0,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,-166000000.0,,25000000.0,22000000.0,,2000000.0,118000000.0,,,18000000.0,75000000.0,,,,,,,169000000.0,332000000.0,,26699000000.0,35906000000.0,3315000000.0,,330000000.0,,7627000000.0,,,,,,,465000000.0,-1937000000.0,1095000000.0,,,,,,,81000000,335000000.0,,,,,,,,2000000.0,,,663000000.0,1380000000.0,68000000.0,,,,,,,,,9000000.0,1757000000.0,,697000000.0,1838000000.0,279000000.0,600000000.0,644000000.0,,215000000.0,,,24849000000,,,6319000000.0,,,24778000000.0,,715000000.0,,378000000.0,4347000000.0,,738000000.0,4524000000.0,253000000.0,5572000000.0,,8000000.0,,,,,,,45000000.0,,,,,,,,,0
16,1271000000,,,118000000.0,105000000.0,-25000000.0,82000000.0,,,85000000.0,2507000000.0,35906000000.0,2460000000.0,,,,395000000.0,,,,,,,,,,,,,,442000000.0,,112000000.0,217000000.0,,,,,336000000.0,,,,4829000000.0,87000000.0,367000000.0,,,212000000.0,449000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,-88000000.0,,-90000000.0,140000000.0,,5000000.0,-244000000.0,,,26000000.0,235000000.0,,,,,,,169000000.0,332000000.0,,26699000000.0,35906000000.0,3315000000.0,,380000000.0,,7627000000.0,,,,,,,622000000.0,-2883000000.0,2656000000.0,,,,,,,81000000,335000000.0,,,,,,,,0.0,,,663000000.0,1380000000.0,68000000.0,,,,,,,,,16000000.0,2659000000.0,,1036000000.0,1838000000.0,48000000.0,903000000.0,,,0.0,,,24849000000,,,6486000000.0,,,24778000000.0,,715000000.0,,378000000.0,4347000000.0,,738000000.0,4524000000.0,256000000.0,5572000000.0,,12000000.0,,,,8836000000.0,,,45000000.0,,,,,,,,,0
17,958000000,,,117000000.0,104000000.0,-24000000.0,,,,87000000.0,2508000000.0,36344000000.0,2226000000.0,,,754000000.0,,,,,560000000.0,,434888104.0,,2168000000.0,,,,,,410000000.0,,112000000.0,211000000.0,,,,,,,,,5096000000.0,77000000.0,289000000.0,,,215000000.0,461000000.0,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118000000.0,328000000.0,,26907000000.0,36344000000.0,3009000000.0,,601000000.0,,7627000000.0,,,,,,,,,,,,,,,,101000000,333000000.0,,-3000000.0,,,,,,3000000.0,,,482000000.0,1393000000.0,76000000.0,,,,,,,,,,,,,1851000000.0,,,1135000000.0,,0.0,,,25351000000,,,6745000000.0,,,25276000000.0,,625000000.0,,407000000.0,4450000000.0,,778000000.0,4733000000.0,,5673000000.0,,,,,,9133000000.0,,,47000000.0,,,,,,,,,0
18,979000000,,,129000000.0,107000000.0,-23000000.0,106000000.0,,,87000000.0,2546000000.0,37365000000.0,2321000000.0,,,,-205000000.0,,,,560000000.0,,434888104.0,,2168000000.0,178000000.0,0.0,178000000.0,608000000.0,1779000000.0,619000000.0,,121000000.0,208000000.0,,,,,973000000.0,,,,5255000000.0,78000000.0,179000000.0,,,231000000.0,558000000.0,,,,,,,2159000000.0,,,81000000.0,,,306000000.0,,,,,,,129000000.0,,,,,15000000.0,,-61000000.0,36000000.0,,11000000.0,-191000000.0,,,10000000.0,-207000000.0,,,,,99000000.0,,189000000.0,331000000.0,1000000.0,27829000000.0,37365000000.0,3163000000.0,,900000000.0,,8070000000.0,,,,,,,503000000.0,-4094000000.0,3386000000.0,164000000.0,0.0,,,,380000000.0,66000000,513000000.0,,-4000000.0,,,,,,,,713000000.0,510000000.0,1359000000.0,84000000.0,,10000000.0,34000000.0,,,,,,16000000.0,3780000000.0,,1651000000.0,1869000000.0,,1432000000.0,,,200000000.0,,177000000.0,25921000000,,,6894000000.0,,,25847000000.0,,655000000.0,,469000000.0,4690000000.0,,820000000.0,4759000000.0,259000000.0,5765000000.0,,17000000.0,,,,9207000000.0,,,26000000.0,,,,,,,,,0
19,1128000000,,,86000000.0,107000000.0,-22000000.0,,,,97000000.0,2583000000.0,38122000000.0,2832000000.0,,,462000000.0,,,,,560000000.0,434888104.0,434888104.0,,2168000000.0,493000000.0,0.0,,,,709000000.0,,133000000.0,203000000.0,,,3619000000.0,,,,,,5483000000.0,68000000.0,132000000.0,,,287000000.0,554000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102000000.0,340000000.0,,28290000000.0,38122000000.0,3637000000.0,,,,8032000000.0,,,,,,,,,,,0.0,,,,,107000000,340000000.0,,,,,,,,1000000.0,,,511000000.0,1438000000.0,85000000.0,,,,,,,,,,,,,1863000000.0,,,0.0,,,,,26563000000,,,6894000000.0,,,26490000000.0,,969000000.0,,454000000.0,4777000000.0,,734000000.0,4481000000.0,,6054000000.0,,,,,,9207000000.0,,,122000000.0,,,,,,,,,0
20,1319000000,,,84000000.0,107000000.0,-24000000.0,28000000.0,,,75000000.0,2610000000.0,40315000000.0,2612000000.0,,,462000000.0,-204000000.0,,,,,434888104.0,,,,315000000.0,51000000.0,493000000.0,1220000000.0,3622000000.0,519000000.0,,138000000.0,199000000.0,,,3619000000.0,,257000000.0,,,,5781000000.0,65000000.0,70000000.0,,,266000000.0,805000000.0,,,,,,,4406000000.0,,,175000000.0,,,625000000.0,,,,,,,134000000.0,,,,,142000000.0,,253000000.0,2000000.0,,-4000000.0,-230000000.0,,,6000000.0,3000000.0,,,,,206000000.0,,167000000.0,350000000.0,3000000.0,30357000000.0,40315000000.0,3848000000.0,,,,8431000000.0,,,,,,,190000000.0,-1066000000.0,672000000.0,465000000.0,,,,,784000000.0,89000000,491000000.0,,-4000000.0,,,,,,,,1468000000.0,670000000.0,1529000000.0,93000000.0,,26000000.0,70000000.0,,,,,,0.0,1022000000.0,,669000000.0,2461000000.0,,622000000.0,497000000.0,,200000000.0,,491000000.0,27642000000,,,6894000000.0,,,27569000000.0,,760000000.0,,494000000.0,5815000000.0,,670000000.0,4670000000.0,1000000.0,6173000000.0,,4000000.0,,,,9207000000.0,,,49000000.0,,,,,,,,,0
21,1319000000,,,84000000.0,107000000.0,-24000000.0,,,,75000000.0,2610000000.0,40315000000.0,2612000000.0,,,462000000.0,,,,,,434888104.0,,,,899000000.0,24000000.0,,,,519000000.0,,138000000.0,199000000.0,,,3657000000.0,,,,,,5781000000.0,65000000.0,70000000.0,,,266000000.0,805000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167000000.0,350000000.0,,30357000000.0,40315000000.0,3848000000.0,,,,8431000000.0,,,,,,,,,,,,,,,,89000000,491000000.0,,0.0,,,,,,2000000.0,,,759000000.0,1529000000.0,93000000.0,,,,,,,,,5000000.0,,,,2461000000.0,,,,,,,,27642000000,,,6894000000.0,,,27569000000.0,,760000000.0,,494000000.0,5815000000.0,,670000000.0,4670000000.0,,6173000000.0,,,,,,9207000000.0,,,49000000.0,,,,,,,,,0
22,1319000000,,,84000000.0,110000000.0,,62000000.0,,,75000000.0,2610000000.0,40315000000.0,2612000000.0,,,462000000.0,-215000000.0,,,,,434888104.0,,,,407000000.0,56000000.0,315000000.0,612000000.0,1843000000.0,519000000.0,,138000000.0,199000000.0,,,3657000000.0,,436000000.0,,,,5781000000.0,65000000.0,70000000.0,,,266000000.0,805000000.0,,,,,,,2247000000.0,,,94000000.0,,,319000000.0,,,,,,,5000000.0,,,,,11000000.0,,44000000.0,-18000000.0,,-1000000.0,-33000000.0,,,191000000.0,-33000000.0,,,,,107000000.0,,167000000.0,350000000.0,2000000.0,30357000000.0,40315000000.0,3848000000.0,,,,8431000000.0,,,,,,,491000000.0,-2091000000.0,1385000000.0,301000000.0,,,,,404000000.0,89000000,491000000.0,,,,,,,,,,755000000.0,759000000.0,1529000000.0,93000000.0,,15000000.0,35000000.0,,,,,,,2019000000.0,,1230000000.0,2461000000.0,,1146000000.0,497000000.0,,550000000.0,,314000000.0,27642000000,,,7088000000.0,,,27569000000.0,,760000000.0,,494000000.0,5815000000.0,,670000000.0,4670000000.0,3000000.0,6173000000.0,,8000000.0,,,,,,,49000000.0,,,,,,,,,0
23,1319000000,,,84000000.0,113000000.0,-24000000.0,,,,75000000.0,2610000000.0,40315000000.0,2612000000.0,,,,,,,,560000000.0,325811206.0,434888104.0,,2168000000.0,1086000000.0,30000000.0,,,,519000000.0,,138000000.0,199000000.0,,,,,,,,,5781000000.0,65000000.0,70000000.0,,,266000000.0,805000000.0,,,,,,,,,,,,,,,,,,,,,,,,,-53000000.0,,-90000000.0,,,,-185000000.0,,,,,,,,,,,167000000.0,350000000.0,,30357000000.0,40315000000.0,3848000000.0,,,,8431000000.0,,,,,,,,,,,,,,,,89000000,491000000.0,,,,,,,,1000000.0,,,759000000.0,1529000000.0,93000000.0,,,,,,,,,5000000.0,,,,2461000000.0,,,,,,,,27642000000,,,7153000000.0,,,27569000000.0,,760000000.0,,494000000.0,5815000000.0,,670000000.0,4670000000.0,,6173000000.0,,,,,,,,,49000000.0,,,,,,,,,0
24,994000000,,,82000000.0,115000000.0,-21000000.0,97000000.0,,,76000000.0,2651000000.0,41605000000.0,2762000000.0,,,,-192000000.0,,,,560000000.0,325811206.0,434888104.0,,2168000000.0,,,899000000.0,2337000000.0,6023000000.0,508000000.0,,141000000.0,195000000.0,,,3393000000.0,,526000000.0,,,,6166000000.0,51000000.0,65000000.0,,,254000000.0,1135000000.0,,,,,,,7504000000.0,,,275000000.0,,,1235000000.0,,,,,,,338000000.0,,,,,28000000.0,,-11000000.0,77000000.0,,8000000.0,-79000000.0,,,21000000.0,30000000.0,,,,,315000000.0,,125000000.0,340000000.0,5000000.0,31242000000.0,41605000000.0,3192000000.0,,,,8827000000.0,,,,,,,672000000.0,-3136000000.0,2272000000.0,858000000.0,,,,,1481000000.0,188000000,494000000.0,,,,,,,,,,2272000000.0,538000000.0,1589000000.0,102000000.0,,39000000.0,103000000.0,,,,,,,3014000000.0,,2254000000.0,2356000000.0,,524000000.0,896000000.0,,419000000.0,,897000000.0,28205000000,,,7378000000.0,,,28133000000.0,,641000000.0,,692000000.0,6124000000.0,,645000000.0,5103000000.0,12000000.0,6221000000.0,,12000000.0,,,,,,,111000000.0,,,,,,,,,0
25,1070000000,,,81000000.0,74000000.0,-24000000.0,,,,74000000.0,2691000000.0,42003000000.0,2963000000.0,,,,,,,,560000000.0,,434888104.0,,2168000000.0,1145000000.0,,,,,726000000.0,,150000000.0,195000000.0,,,,,,,,,6339000000.0,45000000.0,59000000.0,,,173000000.0,796000000.0,,,,,,,,,,,,,,,,,,,,,,,,,165000000.0,,336000000.0,,,,-120000000.0,,,,,,,,,,,192000000.0,335000000.0,,31187000000.0,42003000000.0,3275000000.0,,,,8827000000.0,,,,,,,,,,,,,,,,234000000,507000000.0,,,,,,,,3000000.0,,,589000000.0,1657000000.0,110000000.0,,,,,,,,,9000000.0,,,,2333000000.0,,2108000000.0,395000000.0,,-89000000.0,,,28778000000,,,7493000000.0,,,28708000000.0,,721000000.0,,586000000.0,5776000000.0,,721000000.0,5038000000.0,,6282000000.0,,,,,,9437000000.0,,,35000000.0,,,,,,,,,0
26,1214000000,,,103000000.0,77000000.0,-23000000.0,132000000.0,,,75000000.0,2731000000.0,43059000000.0,2917000000.0,,,,-200000000.0,,,,560000000.0,,434888104.0,,2168000000.0,181000000.0,,407000000.0,1118000000.0,2402000000.0,787000000.0,,149000000.0,193000000.0,,,3592000000.0,,852000000.0,,,,6574000000.0,37000000.0,74000000.0,,,128000000.0,983000000.0,,,,,,,3098000000.0,,,100000000.0,,,612000000.0,,,,,,,205000000.0,,,,,88000000.0,,,4000000.0,,18000000.0,,,,180000000.0,693000000.0,,,,,109000000.0,,104000000.0,338000000.0,2000000.0,31995000000.0,43059000000.0,3233000000.0,,,,8828000000.0,,,,,,,799000000.0,-4260000000.0,3261000000.0,394000000.0,,,,,696000000.0,110000000,506000000.0,,,,,,,,,,803000000.0,623000000.0,1786000000.0,112000000.0,,10000000.0,33000000.0,,,,,,4000000.0,4122000000.0,,2940000000.0,2359000000.0,,,395000000.0,,-125000000.0,,407000000.0,29385000000,,,7774000000.0,,,29314000000.0,,1067000000.0,,270000000.0,6068000000.0,,493000000.0,5249000000.0,14000000.0,6524000000.0,,16000000.0,,,,9536000000.0,,,98000000.0,,,,,,,,,0
27,1407000000,,,,,-13000000.0,20000000.0,,,66000000.0,3418000000.0,46646000000.0,3312000000.0,,,,6000000.0,,,,800000000.0,,325811206.0,,,-89000000.0,,,,,596000000.0,,,201000000.0,,,3592000000.0,,156000000.0,,,,7346000000.0,122000000.0,251000000.0,,,152000000.0,1042000000.0,,,,,,,,,,,,,,,,,,,,,,,,,116000000.0,,,62000000.0,,-11000000.0,,,,10000000.0,-52000000.0,,,,,,,,256000000.0,,34955000000.0,46646000000.0,4881000000.0,,,,9825000000.0,,,,,,,500000000.0,-1269000000.0,775000000.0,,,,,,,395000000,686000000.0,,,,,,,,1000000.0,,,1186000000.0,2070000000.0,207000000.0,,,,,,,,,4000000.0,1189000000.0,,684000000.0,1378000000.0,,962000000.0,395000000.0,,-45000000.0,,,30455000000,,,,,,30379000000.0,,838000000.0,,538000000.0,7241000000.0,,767000000.0,4995000000.0,1000000.0,7548000000.0,,4000000.0,,,,,,,358000000.0,,,,,,,,,0
