,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrent,AccretionExpense,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedReclamationCostsCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfRealEstateProperty,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationCurrent,AssetRetirementObligationRevisionOfEstimate,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,BenefitsLossesAndExpenses,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessCombinationAcquisitionRelatedCosts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,CostOfRevenue,CostOfServices,CostOfServicesMaintenanceCosts,CostsAndExpensesRelatedParty,CurrentStateAndLocalTaxExpenseBenefit,CustomerRefundableFees,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtCurrent,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DeferredCompensationLiabilityCurrent,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsNet,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesNoncurrent,Deposits,DepositsAssetsCurrent,Depreciation,DepreciationDepletionAndAmortization,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromAffiliates,DueFromOfficersOrStockholdersNoncurrent,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToAffiliateCurrent,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersNoncurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EquipmentExpense,EquityIssuancePerShareAmount,EscrowDeposit,ExcessStockSharesAuthorized,ExplorationAndProductionCosts,ExtinguishmentOfDebtAmount,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueInputsCapRate,FairValueInputsDiscountRate,FairValueLiabilitiesMeasuredOnRecurringBasisObligations,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSales,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,GainLossOnDispositionOfAssets1,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfProperties,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsGovernmentGrants,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestIncomeOther,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryRawMaterialsAndSupplies,InventoryWriteDown,Investments,Land,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,LoansPayableCurrent,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LossContingencyDamagesAwardedValue,LossContingencyDamagesSoughtValue,MineralRights,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherNotesPayableCurrent,PartnersCapitalAccountUnitsSaleOfUnits,PaymentsForLeasingCosts,PaymentsForPreviousAcquisition,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireBuildings,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireLandHeldForUse,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireMineralRights,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoanOriginations1,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepurchaseOfEquity,ProceedsFromSaleOfFurnitureAndFixtures,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfOtherInvestments,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockPlans,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PurchaseObligation,RelatedPartyTransactionRate,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndInvestmentsNoncurrent,RestrictedInvestments,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SalariesAndWages,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockNumberOfSharesIssuedInTransaction,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesIssuedPricePerShare,SharesOutstanding,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,StockRepurchasedDuringPeriodShares,TaxesPayableCurrent,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceAmount,VariableInterestEntityOwnershipPercentage289,VariableInterestEntityOwnershipPercentage290,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,y
10,420470,,,,,,,,4000.0,,18684000.0,,,,21000.0,,,,,,,,,,61865.0,,,,,,6991.0,8936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4784.0,,,,,,,,,49993.0,,,,,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,-1540864.0,,,,,,,,,,,122536.0,,33993.0,,12000.0,,,,,,,,-15895.0,,1192.0,,2627.0,33185.0,,,,,,,,,,,,,540608,,48598.0,,,,,,,,,,-343840.0,-87380.0,,-28531.0,,,,,274243.0,4335.0,-29346.0,,,,,,,,,,,,,,,,,228000.0,,,,,,,3971.0,,,1179500.0,,,,,,,,-47637.0,,,,,,,,,,14200.0,,,95616,,,,,,,,,,,4366960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11,420470,,,,,,,,,,18586000.0,,,,32000.0,,,,,,,,,,61865.0,,,,,,6991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49993.0,,,135000.0,,-0.08,-0.01,,,,,,,113399.0,,,,,,,,,,,,,,,,,1789.0,,,,-759736.0,,,,,,,,,,,,,34595.0,,267000.0,,,,,,,,-7000.0,,2333.0,,5446.0,44245.0,,,,,,,,,,,,,540608,,,,,,,,,,,3700.0,-97146.0,,,-54258.0,,,,,90000.0,29039.0,,,,,,,,,,,,,,,,,65980.0,228484.0,,,,,,,1529469.0,,,,,,,,,,-1270.0,-42000.0,,,,,,,,,,500.0,,,95616,,,10783.0,,,,,,,,4366960.0,,,,,,,,,,,,,,,,,,,,-724397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25489396.0,,,0
12,396497,,,,,,,,,,,,,,,,,,,,,,,193089.0,1068711.0,,,,,,,-6991.0,,0.001,,350000000.0,,31300000.0,,,31300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462265.0,,,,,,,,,,,,,,,,,,,132995.0,,,,,,,,,,,,,,,,,8.0,,,,-470658.0,,,,,,,,,,,,,29983.0,,87000.0,,,,,,,,-11753.0,,,,9000.0,22019.0,,,,,,,,,,,796657.0,193089.0,483229,,,,,,,,,,25869.0,,-22908.0,-122683.0,,-4335.0,,,,,45000.0,508.0,-626183.0,,,,,,,,,,,,,,,,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,90546,,,11831.0,,,,,,,,-4787124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-455000.0,,,,,,,,,,,,,,,,0
13,491278,,,,,,,,,,,,,,,,,,,,,,,77014.0,2521307.0,,,,,,,,,,,,31300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7346.0,,,1540864.0,,,,,,,,,34573.0,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,1796.0,,,,-2082667.0,,,,,,,,,,,58052.0,,,,4000.0,,,,,,,,44000.0,,,,18000.0,4964.0,,,,,,,,,,,1163092.0,77014.0,595550,,,,,,,,,,25869.0,3740.0,-453790.0,,,-29039.0,,,,,,29546.0,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,148156.0,,,,,,,,,,,23875.0,,,85477,,,,,,,,,,,3821479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26069811.0,,,0
14,542651,,,,,,,,,,,,,,,,,,,,,,,194912.0,2034000.0,,,,,,,18.0,,0.001,,350000000.0,,31560000.0,,,31560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082667.0,,,,,,,,,332365.0,,,,,,,,,,129623.0,,,,,,,,,,,,,,,,,59737.0,,,,-2489088.0,,,,,,,,,,,,,-36267.0,,,,,,,,,,-67000.0,,,,10000.0,,,,,,,,,,,,696085.0,194912.0,700482,,,,,,,,,,24000.0,275823.0,-140218.0,-3722.0,,-42879.0,,,,,47450.0,192389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1270.0,,,,,,,,,,,10175.0,,,79688,,,62934.0,,,,,,,,-7838000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-455000.0,,,,,,,,,,,,,31300000.0,,,0
15,260000,,,,,,,,,,,,,,,,,,,,,,,138657.0,2034000.0,,,,,,,-6991.0,,,,,31560000.0,31560000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489088.0,,,,,,201435.0,,,,,,,,,,,,,17718.0,,,,,,,,,,,,,,,,,,,,,-1380138.0,,,,,,,,,,,,,-127767.0,,-176000.0,,,,,,,,-66000.0,,,,20000.0,12738.0,,,,,,,,,,,1268429.0,138657.0,631000,,,,,,,,,,24270.0,183136.0,-379552.0,-201585.0,,,,,,,327000.0,,-1008119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350014.0,,,,,,,,,,,9175.0,,,58000,,,60750.0,,,,,,,,-7837831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16,259991,,,,,,,,,,,,,,,,,,,,,,,539074.0,2034000.0,,,,,,17.0,,,0.001,,350000000.0,,,,,37150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19693.0,,,3681235.0,,,,,,362344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,-1786559.0,,,,,,,,,,,408729.0,,-145232.0,,,,,,,,,,,,,,78000.0,38183.0,,,,,,,,,,,731307.0,539074.0,630960,,,,,,,,,,24270.0,,,-149290.0,,-508.0,,,,,334014.0,1015.0,-1037343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49993.0,,,,,,,,,,,,,,78266,,,1097500.0,,,,,,,,-7837831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455000.0,,,,,,,,,,,,,,,,0
17,259991,,,,,,,,,,,,,,,,,,,,,,,265916.0,1175000.0,,,,,,17.0,,,,,,37150426.0,37150426.0,,,31560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3681235.0,,,,,,483398.0,,,,,,,,,,,,,16224.0,,,,,,,,,,,,,,,,,52482.0,,,,-620402.0,,,,,,,,,,,,,-4000.0,,,,,,,,,,,,,,175000.0,61383.0,,,,,,,,,,,2338914.0,265916.0,630960,,,,,,,,,,24270.0,,-65980.0,,,-29546.0,,,,,147000.0,152484.0,-327816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78266,,,6300.0,,,,,,,,-7837831.0,,,,,,,,,,,,,,,,,,,,-603568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26573185.0,,,0
18,259991,,,,,,,,,,,,,,,,,,,,,,,1445445.0,2632000.0,,,,,,17.0,96.0,,0.001,,350000000.0,31560000.0,31560000.0,,,40254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11691.0,,,3681235.0,,,,,,,,,,,,0.0,,,,,,,502258.0,,,,,,,,,,,,,,,,,105165.0,,,,-948222.0,,,,,,,,,,,118013.0,,-17000.0,,-4000.0,,,,,,,,,,,,97000.0,49622.0,,,,,,,,,,,719466.0,1445445.0,630960,,,,,,,,,,24270.0,675830.0,-163425.0,,,-200036.0,,,,,,199649.0,327816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301291.0,,,,,,,,,,,,,,78266,,,559113.0,,,,,,,,-7837831.0,,,,,,,,,,,,,,,,,,,,-1086078.0,,,,,,,,,,,,,,-60000.0,,,,,,,,,,,,,31427845.0,,,0
19,259991,,,,,,,,,,,,,,,,,,,,,,,1445445.0,,,,,,,17.0,,,,,,40253862.0,40253862.0,,,40254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982198.0,,,,,,,,,,,,,,,,,,,526689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21000.0,,,,,,,,,,,,,,,15957.0,,,,,,,,,,,719466.0,1445445.0,630960,,,,,,,,,,24270.0,423979.0,,-472545.0,,,,,,,154014.0,,-357040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1270.0,,,,,,,,,,,,,,78266,,,552813.0,,,,,,,,-8278659.0,,,,,,,,,,,,,,,,,,,,-501173.0,,,,,,,,,,,,,,-1765000.0,,,,,,,,,,,,,,,,0
20,341148,,,,,,,,,,,,,,,,,,,,,,,1445445.0,,,,,,,27.0,,,,,,40253862.0,40253862.0,,,40254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4422810.0,,,,,,,,,,,,,,,,,,,347277.0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,-38000.0,,-4000.0,,,,,,,,,,,,,39157.0,,,,,,,,,,,719466.0,1445445.0,741608,,,,,,,,,,24270.0,400007.0,-228484.0,-349645.0,,-1015.0,,,,,57000.0,507.0,-1366190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458928.0,,,,,,,,,,,,,,76815,,,2075945.0,,,,,,,,-10054476.0,,,,,,,,,,,,,,,,,,,,-1129772.0,,,,,,,,,,,,,,-3247255.0,,,,,,,,,,,,,31429282.0,,,0
21,356828,,,,,,,,,,,,,,,,,,,,,,,1445445.0,,,,,,,,,,0.0001,,,40253862.0,40253862.0,,,40254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5070.0,,,5220598.0,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,20952.0,,,,,,,,,,,,,,,-60240.0,,,,,,,,,,,,,,,,,38663.0,,,,,,,,,,,719466.0,1445445.0,693117,,,,,,,,,,24270.0,,,-270960.0,,-157157.0,,,,,,57877.0,-1433729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49993.0,,,,,,,,,,,,,,75364,,,994333.0,,,,,,,,-11806874.0,,,,,,,,,,,,,,,,,,,,-192233.0,,,,,,,,,,,,,,220000.0,,,,,,,,,,,,,31554286.0,,,0
22,234476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,40253862.0,40253862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,371708.0,,,,,,,,,,,,,,,,,164902.0,,,,,,,,,,,,,,,,,,,-4000.0,,,,,,,,,,,,,4998.0,,,,,,,,,,,,,720515,,,,,,,,,,3684000.0,148156.0,-184484.0,,,-206443.0,,,,,59771.0,392038.0,-685887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73912,,,,,,,,,,,-14534000.0,,,,,,,,,,,,,,,,,,,,-2072998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
23,404000,,,,,,,,,,,,,,,,,,,,,,,195484.0,,,,,,,15927.0,90642.0,,,,,,,,,38792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10139.0,,,,,,,,,,,,,,,,,,,,,,214282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10959.0,,,,,,,,,,,,,,,,,17138.0,,,,,,,,,,,,195484.0,3152000,,,,,,,,,,3684000.0,775848.0,,-148060.0,,,,,,,881500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410205.0,,,,,,,,,,,,,,24552000,,,,,,,,,,,-14534000.0,,,,,,,,,,,,,,,,,,,,726000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31557143.0,,,0
24,404000,,,,,,,,,,,,,,,,,,,,,,,1728459.0,,,,,,,,,,0.0001,,350000000.0,38792758.0,38792758.0,,,40904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19171.0,,,,,,,,,,,,,,,,,,,-4000.0,,,,,,,,,,,,,15957.0,,,,,,,,,,,990066.0,1728459.0,3152000,,,,,,,,,,3684000.0,577132.0,-184000.0,-628551.0,,-507.0,,,,,1063713.0,29346.0,-753426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1270.0,,,,,,,,,,,,,,24552000,,,,,,,,,,,-14534000.0,,,,,,,,,,,,,,,,,,,,725979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26996421.0,,,0
25,404000,,,,,,,,,,,,,,,,,,,,,,,1658680.0,,,,,,,2.0,,,0.001,,350000000.0,40903862.0,40903862.0,,,40904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11985.0,,,,,,,,,,,,,,,-0.04,,,,,,,242084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263601.0,1658680.0,3152000,,,,,,,,,,3684000.0,500025.0,-184484.0,-498965.0,,-57877.0,,,,,701500.0,,-358071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24552000,,,,,,,,,,,-17309000.0,,,,,,,,,,,,,,,,,,,,725979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,32315986.0,,,0
26,707000,,,,,,,,,,,,,,,,,,,,,,,148303.0,,,,,,,35.0,,,0.001,,350000000.0,40903862.0,40903862.0,,,15904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,1167162.0,,,,,,,,,,,,,,,,,19156.0,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,1531518.0,148303.0,3555000,,,,,,,,,,3684000.0,,0.0,-426966.0,,-406479.0,,,,,,28331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49993.0,,,,,,,,,,,,,,24177000,,,,,,,,,,,-18832000.0,,,,,,,,,,,,,,,,,,,,725979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
27,1024000,,,,,,,,,,,,,,,,,,,,,,,189000.0,,,,,,,96.0,,,0.001,,350000000.0,15903862.0,15903862.0,,,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,,,,,,,,,,,,,,,,,,,,1176578.0,,,,,,,,,,,,,,,,,231667.0,,,,,,,,,,,,,,,-92000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,631000.0,189000.0,6248000,,,,,,,,,,,301309.0,-929000.0,,,,,,,,883713.0,704070.0,-396386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23792000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31473333.0,,,0
