,Low,Open,Volume,High,Close,Adjusted Close,Annual Percent Change,positive,negative,neutral,Label
INTU,432.8690340699268,441.7324363644384,1817018.705882353,449.3024361233751,440.9780668370864,439.676013465689,-0.1095907712748252,0.2322594149581467,0.2324444974772631,0.5352960863771539,1.0
INTX,3.668333411216736,3.6716667413711535,49061.16666666666,3.6779083808263136,3.670850078264872,3.670850078264872,0.6584281392229021,0.1850851543799594,0.3148544363746488,0.5000604032504339,0.0
INVE,13.754453785279216,14.165924340736966,133347.10084033615,14.53773108851008,14.119243699963354,14.119243699963354,-0.1260054194259737,0.3325399373404004,0.1552878625775602,0.5121721975844015,0.0
IOSP,95.17445405591435,96.48126066832984,90881.79831932772,97.88476886268424,96.56714296741646,96.56714296741646,0.0293288874630142,0.2951014017841468,0.2455351502634585,0.4593634476885199,0.0
IP,41.78426466869707,42.31457976333233,3255675.029411765,42.81016816211348,42.30079824784223,41.25272403845266,-0.1975086085470239,0.2051584435161203,0.2836987320178499,0.5111428308300674,1.0
IPAR,81.76000018079742,83.15205889789998,93995.01680672268,84.52210075314305,83.09563016490776,83.09563016490776,0.0899909095918962,0.4254689971036795,0.2323304859791985,0.3422005223524239,0.0
IPAS,2.560573347409566,2.6216633319854736,48416.6,2.715933303038279,2.667413326104482,2.667413326104482,-0.1525586996148887,0.1731210152308146,0.013008140027523,0.813870906829834,0.0
IPCC,123.21712123986448,124.3339018388228,96349.95454545454,125.45417681607331,124.39166687474106,123.7777159719756,0.3064979186521364,0.1607581708580255,0.3042003095149994,0.5350415259599686,0.0
IPDN,0.8323298319548118,0.863949579851968,44026.99579831933,0.8979025192621375,0.8601373947468125,0.8601373947468125,-0.5114177613451467,0.1741514934459701,0.3188407270587049,0.5070077781565487,0.0
IPG,31.242983176928607,31.672983217640084,3542771.470588235,32.11609240940639,31.688781497859157,31.643661098319942,-0.0310910824003544,0.2147447967022243,0.262007579823128,0.523247616365552,0.0
IPGP,103.90619758798294,105.87214272763548,474280.6470588236,107.8683614971257,105.75275187131736,105.75275187131736,-0.4611193984163918,0.3131921906024217,0.1640304585297902,0.5227773538480203,1.0
IPI,51.12630252677853,53.297646995352096,415268.1092436975,55.25252098596397,53.179117651546704,53.179117651546704,0.5978178118895776,0.292089297894078,0.2941227071297665,0.413787992671132,0.0
IPWR,10.272817653768202,10.686768916474673,28036.79831932773,11.085676453694576,10.677528569678298,10.677528569678298,-0.2122846408127269,0.227426695311442,0.2256385746179148,0.5469347419217229,0.0
IPXL,19.00905467188636,19.47180237880973,944935.6511627908,19.962612817453785,19.493023295735203,19.493023295735203,0.2129768608611411,0.271534863114357,0.1101594815030694,0.6183056533336639,0.0
IQI,10.47449579158751,10.54121847713695,145580.06302521008,10.607016799830587,10.528991599042875,10.528991599042875,-0.2057920266023472,0.065480414731428,0.7228480519726872,0.2116715418174863,0.0
IR,36.00492908749681,36.5072412356876,2033363.945930104,37.04472748823146,36.52216153720858,36.45945351605258,0.1264960148691702,0.2285559590905904,0.3842019561678171,0.3872420758008957,1.0
IRBT,53.61945411938579,54.53495794985475,632868.0882352941,55.49626047470991,54.55487392329368,54.55487392329368,-0.4249676149895351,0.3006864459169182,0.191894629555331,0.5074189114299688,0.0
IRDM,41.001008522610704,41.64432762851234,682576.7394957984,42.34470603045296,41.691974864286536,41.691974864286536,0.0113255185834515,0.4099630760706283,0.1916440032507208,0.398392919552597,0.0
IRIX,3.3003361455532683,3.397352956924118,36665.17647058824,3.508088227079696,3.3804831965630795,3.3804831965630795,-0.5096801160225932,0.3491248403929851,0.2413117865439166,0.4095633719793775,0.0
IRL,8.548649779854948,8.630042186769252,6437.130801687764,8.715738391071433,8.624599152979469,8.624599152979469,-0.2923843586402196,0.1892622881755233,0.3373609672486782,0.473376741806666,0.0
IRMD,35.76717605911383,36.761373976699446,52644.6974789916,37.75782768666243,36.76470702836493,36.76470702836493,0.1651051184024328,0.2756530399301222,0.1903406945988535,0.5340062702340739,0.0
IROQ,20.981050443248588,21.209789925262708,1677.436974789916,21.36218488516928,21.12159664891347,21.12159664891347,-0.055357941377419,0.3754642047677878,0.0949932693607277,0.5295425310868908,0.0
IRS,4.136218510755972,4.227983197244275,52416.62184873949,4.345798312115068,4.239705886159625,4.239705886159625,-0.005467957929865,0.3082474632783689,0.2579278821707703,0.4338246522290218,0.0
IRWD,11.264537819293366,11.436848772674049,2570116.970588235,11.614810915554273,11.438928564055628,11.438928564055628,-0.0319925588155324,0.4027501326280109,0.1941383472333352,0.4031115224980043,0.0
ISBC,15.984074592590332,16.23201495497974,4719438.611940298,16.465373067713497,16.20970156655383,16.15039482401378,0.1357517612717773,0.2909082986414432,0.2565922950084011,0.4524994031526148,0.0
ISD,13.237395022095752,13.335588270876588,110312.79411764706,13.420126045451443,13.314747938588887,13.302656005410586,-0.1665093884046399,0.1278054003448536,0.580489998186628,0.2917046084379157,0.0
ISIG,8.712819776615175,9.141554618082129,427664.8991596639,9.673403313179978,9.119201704233634,9.119201704233634,0.1453771113467052,0.1591271270687381,0.2745111667522878,0.566361712698232,0.0
ISSC,7.625924384894491,7.789663875804228,39633.89495798319,7.975209670908311,7.800041591419893,7.800041591419893,0.1918786300857691,0.3283508663764223,0.1879503881558775,0.4836987614476432,0.0
ISTR,20.54156724144431,20.73487810727929,16542.655462184874,20.934340324722417,20.74181089481386,20.74181089481386,0.0131537827001253,0.2083298651412839,0.2994885542296938,0.4921815862790459,0.0
IT,282.7934023432371,286.87466385785274,510373.243697479,291.02606310163225,287.0129206040326,287.0129206040326,0.1386222657360387,0.326148304902017,0.2116355758315573,0.4622161132904391,1.0
ITIC,165.76205921974503,167.6042022384515,2991.1932773109243,169.2926053600151,167.31483190199907,167.31483190199907,-0.0708605030939247,0.3125578493020977,0.2131228782913901,0.4743192733067907,0.0
ITRI,50.1889495689328,51.14966387708648,362404.70588235295,52.143235294758775,51.17800411256422,51.17800411256422,-0.4101084928366427,0.2821040575082104,0.2551418588069888,0.4627540708364298,0.0
ITRN,23.33533609213949,23.711890789641053,32797.71008403361,24.05533615080249,23.72102940182726,23.72102940182726,-0.0180548020014053,0.1475510711697014,0.2499424529854547,0.602506471933289,0.0
ITW,205.48865541089484,207.9023528539834,1127939.0462184874,210.05680667652803,207.80474757346784,205.6464396885463,-0.071389687278869,0.2771759231109172,0.2022902663176258,0.5205338067375124,1.0
IVAC,4.99201683437123,5.073739504613796,69851.15546218488,5.179747884013072,5.081974800895242,5.081974800895242,-0.1293255383056538,0.3877276850017633,0.2312814486975019,0.3809908689084378,0.0
IVR,17.184958005151827,17.587016786847794,891396.8949579832,17.889789897854588,17.524075636342793,17.522211443476316,-0.4953642939954368,0.2665663101710379,0.2884345655251915,0.4449991109780968,0.0
IVZ,18.43920168756437,18.751554653424176,4718156.180672269,19.059201713369674,18.757415987864263,18.335836194142573,-0.2428481304683039,0.3037320116146778,0.2855239872355014,0.410743997246027,1.0
JACK,78.36722694525197,79.76781538955304,430897.756302521,81.31726917298901,79.84865536409266,79.84865536409266,-0.2316856396573311,0.317235973291099,0.1322488378811006,0.5505151794912914,0.0
JAKK,15.5242437374692,16.087478990314388,122594.26470588236,16.619957911868056,16.063655446557437,16.063655446557437,0.5767759700350477,0.2178036769541601,0.2386150264957298,0.5435812943304579,0.0
JAZZ,146.80319329269793,148.8168067611566,550959.3445378151,151.13012579909895,149.01172221207818,149.01172221207818,-0.0379261649409091,0.2515197392035689,0.1438940060428447,0.6045862583753964,0.0
JBHT,176.6529407661502,179.52058814553652,797105.4201680672,181.9738656693146,179.3681933619395,178.53055963596375,0.0504354736732746,0.2779806905510751,0.1603643103418025,0.5616549937562509,1.0
JBLU,10.121911788187107,10.349201683236773,10493201.268907564,10.5482352841802,10.320819323804198,10.320819323804198,-0.3808157075763544,0.2946565725064525,0.2798932205070741,0.4254502144952614,0.0
JBSS,78.02638654949284,78.97554638005104,50751.63025210084,79.84138645845302,78.92546209768086,78.92546209768086,-0.0980859326939284,0.2482590057520252,0.1837214824941122,0.5680195107152968,0.0
JBT,109.33235296682147,111.21726877549116,195767.85714285716,113.08052514981824,111.10697478606922,111.10697478606922,-0.2220439388800198,0.4667099761861291,0.2333497599444606,0.2999402709305286,0.0
JCI,58.58512589911453,59.398277170517865,4302741.147058823,60.16350837515182,59.372457760722696,58.75673826201624,-0.1137116339515532,0.281944027201583,0.2206267872670044,0.4974291786551476,1.0
JD,57.50942446604496,58.9028361825382,11457960.62184874,60.21546636308943,58.853151385523695,58.853151385523695,-0.262717500353484,0.1784465586234416,0.1666337126865983,0.6549197200153555,0.0
JEQ,6.145126046252852,6.207773120463395,26829.310924369747,6.262731506043122,6.197268900751066,6.197268900751066,-0.3251467009660029,0.0196815609931945,0.9186670660972596,0.061651361733675,0.0
JFR,8.94399161098384,9.018907577049832,207934.3949579832,9.07966388974871,9.010493288521005,9.001562966018163,-0.0802602464725706,0.0446523738714555,0.5376714363073309,0.4176761963094273,0.0
JGH,12.586357124713288,12.677142844480628,54263.294117647056,12.78859666615975,12.674495805211428,12.656209372672716,-0.1970402992130882,0.1305841595555345,0.4451979517936706,0.4242178921898206,0.0
JHI,14.550084061983252,14.666218533235435,20501.289915966387,14.792857126027595,14.65706718669218,14.65706718669218,-0.2069435906813863,0.0390962647274136,0.6724324978888034,0.2884712459519505,0.0
JHS,12.148865531472598,12.236806737274684,30742.60084033613,12.323571413504975,12.22361347054233,12.22361347054233,-0.2210025684178397,0.0804787018957237,0.6507431281109651,0.2687781673545638,0.0
JJSF,143.32409885951452,145.27873922396108,82029.68487394958,147.06311314045882,145.2989921890387,145.2989921890387,-0.0901516379322989,0.3219311562959443,0.2196637513623996,0.4584050872447815,0.0
JLL,192.8773528668059,196.0268487369313,334770.9495798319,199.1235252188033,195.74411754447877,195.74411754447877,-0.0755884125261415,0.2617010090241415,0.1754064127388928,0.5628925839956436,0.0
JNJ,170.79361365823183,172.18659710283038,7289624.831932773,173.59936991459182,172.26403359805838,169.86786888827797,0.0411012001345598,0.2704679781943559,0.1353881785459816,0.5941438532248139,1.0
JNPR,30.600588261580267,31.025168042222997,3923175.533613445,31.394874011769016,31.01976063672234,30.534615700986205,0.1195518465393663,0.283067090747257,0.1254512053991978,0.5914816969074309,1.0
JOB,0.5887184866837093,0.6051609250677734,489513.6848739496,0.6210504206789642,0.6053777327056692,0.6053777327056692,-0.2131463336435878,0.1433206614865748,0.3449738665087217,0.5117054634141149,0.0
JOF,6.6080252082407975,6.653235301250169,55904.403361344535,6.703298324296455,6.64962184930048,6.64962184930048,-0.2598379354163508,0.02898642012539,0.6979028938648602,0.2731107003365953,0.0
JOUT,66.88945393602387,68.06592458837173,34399.67226890756,69.12054622874541,68.00411775733242,68.00411775733242,-0.4316720299592339,0.2561762387948957,0.2941313313320279,0.4496924229304899,0.0
JPC,7.957647067158162,8.028193287488794,320741.9075630252,8.085197474776196,8.018613859385,8.010039441725787,-0.1696565139958132,0.1142912637256085,0.3136028886213898,0.572105827704072,0.0
JPI,20.507899949530596,20.64701675767658,53028.66806722689,20.79710039571554,20.62903360158456,20.607454492264434,-0.1788220195576334,0.0575516830405427,0.3827864627871248,0.5596618647790618,0.0
JPM,126.3882776148179,127.98970624779452,13878353.30672269,129.44991571762984,127.92588209905544,126.10376543958648,-0.1779198487483405,0.349152884632349,0.4989971321076155,0.1518500249832868,1.0
JQC,5.567941166773564,5.611050411432731,524154.8571428572,5.649495787981178,5.605193260337124,5.599143737504463,-0.139338709596519,0.0287188037298619,0.7706967816688121,0.2005844246596098,0.0
JRI,13.482077314072296,13.602352919698763,74343.34873949579,13.71378148503664,13.584386569111286,13.569075796784473,-0.1130954239069378,0.1127555756519238,0.4868396085997422,0.4004048086702823,0.0
JRO,8.867058802051705,8.93172268106156,175838.14705882352,8.991974788553575,8.927681914898528,8.918830414780048,-0.0758396953865379,0.0157737869148453,0.8542653779188791,0.1299608579526344,0.0
JRVR,23.88550003436433,24.3434874430424,235011.35294117648,24.78429831977652,24.32161763936532,24.196695560166816,-0.3720357099524566,0.2470831008761056,0.2251840771042875,0.5277328238423381,0.0
JTPY,2.41090297496925,2.4645546669677154,84509.07203389831,2.5133245839911,2.4605728898007992,2.4605728898007992,0.151067976576714,0.366301772557199,0.2295499566942453,0.404148274846375,0.0
JUNO,77.23882316140568,77.74666610418582,4608362.960784313,78.25149034986309,77.77411718929515,77.77411718929515,1.3880088055953663,0.0601235222071409,0.4170836366713047,0.5227928519248962,0.0
JVA,2.986050414438007,3.053403357497784,26102.7731092437,3.104327747801773,3.0331668102440714,3.0331668102440714,-0.3895196449807191,0.2406321031274273,0.3438576843434324,0.4155102205307533,0.0
JXSB,33.25425146322335,33.30687889166638,2545.3716814159293,33.29290444028061,33.26477179063105,33.26477179063105,0.0865268902785461,0.1546222302131354,0.3246336679439991,0.52074408903718,0.0
JYNT,25.11592690283511,26.03046220090209,218947.52521008404,26.8006050646806,25.913947942878018,25.913947942878018,-0.6235161963113297,0.3218156335875392,0.2620072308927774,0.416177143582276,0.0
K,68.84840314528522,69.56563008733157,2505922.9411764704,70.26310906290006,69.5880670627626,68.34102867831703,0.1087144606416268,0.2319018145790323,0.1970138641850402,0.5710843115424117,1.0
KALU,84.35149151136895,86.17970556371353,136473.91176470587,87.90239524841309,86.20474816971466,86.20474816971466,-0.2397050266302929,0.2341963562691076,0.2978606393560767,0.467943013459444,0.0
KANG,20.444583257039387,20.46083354949951,196542.25,20.489999930063885,20.476667086283367,20.476667086283367,0.1051119178926307,0.3726930718123912,0.1731584582477808,0.454148478358984,0.0
KAR,14.85936975479126,15.157436967897816,1334631.4663865543,15.435294087193594,15.13756302024136,15.13756302024136,-0.0842633400658458,0.2620126801458272,0.2267771874639121,0.5112101323563946,0.0
KB,41.41272689114098,41.76882345536176,255118.7857142857,42.15861351750478,41.798025339591405,41.798025339591405,-0.0933370533126487,0.1630523923603404,0.519690341119551,0.3172572637209669,0.0
KBAL,8.046684884223618,8.181806754665214,169963.5,8.298781509158992,8.157647072768011,8.157647072768011,-0.3428969868928269,0.2797359347653885,0.3131960477990408,0.4070680200432737,0.0
KCLI,34.80983098347982,34.9701264216427,796.2025316455696,35.07097035822486,34.96113909950739,34.93720110156868,-0.1875905206012033,0.1923824287485331,0.4113123098621145,0.3963052613195031,0.0
KE,19.4748319337348,19.820394932722845,70233.30672268907,20.1964739390782,19.84172273683949,19.84172273683949,-0.1487138817808319,0.3392741921047369,0.344318565656431,0.3164072375123699,0.0
KED,16.950289284622908,17.160335547171982,43098.657718120805,17.31031874842292,17.122418794055914,17.122418794055914,-0.0339650235120486,0.0237589750438928,0.0237407505512237,0.9525002717971802,0.0
KELYA,18.046449605156397,18.37525207856122,175055.1344537815,18.711092423992,18.37537819998605,18.37537819998605,-0.1364341907443785,0.1905153798948352,0.2727430923065791,0.536741525804003,0.0
KEP,8.193382319282083,8.259159683179455,227172.3655462185,8.325420173276372,8.262268909887105,8.262268909887105,-0.2081645345272098,0.2757069205244382,0.4071498975041323,0.3171431867560992,0.0
KEQU,15.693529393492629,15.853151305382992,3087.8529411764707,16.0663865834725,15.87516801096812,15.87516801096812,0.2448283914506721,0.2265844283964146,0.3183728681383372,0.4550427061816056,0.0
KERX,3.9631658685885793,4.072642284680188,1119871.443089431,4.185529271761577,4.069918705195915,4.069918705195915,-0.3332002920710425,0.3009627005085349,0.1985442174598574,0.500493012368679,0.0
KEY,19.771680647585573,20.070294135758857,10220039.01260504,20.34775213433915,20.05123946245979,19.567561285836355,-0.0508681250720203,0.3132179692201316,0.2461921798251569,0.4405898506939411,1.0
KEYS,157.08014714216986,159.20905451413964,1016206.8949579832,161.20467639570478,159.12840315874885,159.12840315874885,-0.0100287944361164,0.2497457748545067,0.2313002522635672,0.518953962624073,1.0
KEYW,8.419663009436235,8.533204337824946,426726.42391304346,8.656928249027418,8.5502173796944,8.5502173796944,0.0494835053502611,0.2330791663378477,0.4307189038023352,0.3362019464373588,0.0
KFFB,7.417079823357718,7.47850839831248,2791.953781512605,7.533592416458771,7.474222666075249,7.466596897910623,0.0560007798548634,0.2680424160352259,0.3014403974637389,0.4305172001434998,0.0
KFS,5.950588240342982,6.042226897568262,16831.365546218487,6.1362184977331085,6.055210079465594,6.055210079465594,0.1899719569319591,0.168672024165139,0.3553406971055224,0.4759872865834923,0.0
KFY,59.72852936111578,60.60563028159262,343928.718487395,61.43483200393805,60.53823520756569,60.53823520756569,-0.1003011673518732,0.2309215677055445,0.2917052907699888,0.4773731414228677,0.0
KGJI,0.0001999999949475,0.0001999999949475,5447.0,0.0001999999949475,0.0001999999949475,0.0001999999949475,-0.9984886650274954,0.1702723831404,0.3497176865623756,0.4800099338658832,0.0
KIM,22.056785679664934,22.36373945444572,4702587.857142857,22.64352941913765,22.346197488929043,21.821434798360876,0.0764661033566624,0.2785675915579,0.2498516274926563,0.471580774957935,1.0
KINS,3.836372269802735,3.932966377053942,30370.768907563022,4.016331936631884,3.9145714162277576,3.9145714162277576,-0.444155952082244,0.2233356420755047,0.3487007019138246,0.4279636602256108,0.0
KIO,12.937310908021043,13.02764706251,79210.88655462184,13.106118470680814,13.010361326842748,12.994641732768851,-0.1896780924861518,0.0455306234303861,0.3837992174550891,0.5706701632589102,0.0
KIRK,6.9839075893915,7.235336156452403,814773.6554621849,7.482016811851694,7.201596193954725,7.201596193954725,-0.6870302159966084,0.2082572208174194,0.2971855706962136,0.4945572081021964,0.0
KLXI,60.66119218483949,61.18395076653896,725379.8461538461,61.709008984688,61.198895850548375,61.198895850548375,0.4127524902725059,0.4345492895692587,0.0420447329059243,0.5234059646725655,0.0
KMB,128.55972690742556,129.80815143745485,1754879.7857142857,130.96806752180854,129.80676445840788,127.12911907163988,-0.0328071229482785,0.2600709642594059,0.193480709924673,0.5464483231926959,1.0
KMDA,5.029495800242705,5.101344531323729,28530.046218487398,5.175252094990065,5.1043970584869385,5.1043970584869385,-0.14915461160821,0.3595115832751617,0.1952789366594515,0.4452094751410186,0.0
KMF,7.823571423522565,7.938067235866515,141835.3907563025,8.034727753711348,7.929957976862162,7.929957976862162,0.1272722931850112,0.2658855317657193,0.1841524118930101,0.5499620565026999,0.0
KMG,68.50878688021822,69.31563049178939,184770.5855855856,69.95693175857132,69.23743263450828,69.19611152442727,0.4074153296352105,0.3672873951494694,0.1468658709898591,0.4858467299491167,0.0
KMPR,49.757647073569416,50.59201682916208,320103.86554621847,51.42747907878972,50.61231090641823,50.57139907965139,-0.2832487175106728,0.2754233581386506,0.3497907029278576,0.3747859366610646,0.0
KMX,88.89466399505359,90.78966395594492,1818997.0336134452,92.55991586316532,90.74046210280989,90.74046210280989,-0.3005567782687063,0.3441158044928064,0.2358013486334433,0.4200828556902707,1.0
KND,9.043099891662598,9.110399925231931,1311810.488,9.171919982910156,9.101999931335447,9.101999931335447,0.082006195958054,0.0481194924563169,0.2966464374214411,0.6552340686321259,0.0
KNDI,2.6278151233657066,2.6963865556636777,539865.9831932773,2.7734617686071315,2.699579832934532,2.699579832934532,-0.5185973762595502,0.369070865224219,0.1321959938388317,0.498733144475975,0.0
KO,61.01844548778374,61.56861348512794,16217900.222689075,62.09281512669155,61.57628142733534,60.52989756159422,0.1385252810222259,0.2216372073239957,0.1627400144779433,0.6156227808445692,1.0
KODK,4.915777310603807,5.051134459110869,1146376.6722689075,5.193445380996256,5.0560924465916735,5.0560924465916735,-0.3361320019920704,0.170888227969408,0.2405824923887848,0.5885292937180825,0.0
KOF,57.34794621507661,58.021428500904754,162002.57142857142,58.66436958312988,58.04720590094559,58.04720590094559,0.1359875539163149,0.2726882173933766,0.2820463772016493,0.4452654118564996,0.0
KOPN,1.716386548861736,1.7876050367074854,1004270.180672269,1.8560084029406057,1.778529411103545,1.778529411103545,-0.7358355024343077,0.323814128999683,0.2945562869310379,0.3816295809027823,0.0
KOS,5.967394950009194,6.151680663854134,8967015.24789916,6.349747900201493,6.1607562894580745,6.1607562894580745,1.0451451443883433,0.2996585521940141,0.2882305289804935,0.4121109214052558,0.0
KOSS,7.201134473335843,7.468403365431714,213113.10084033612,7.783865515925303,7.4687184986947965,7.4687184986947965,-0.5872260645910619,0.1718737765655128,0.3214648033337047,0.5066614105987052,0.0
KPTI,5.8987815199779865,6.129705891889684,2518296.474789916,6.402163866187344,6.154978561802071,6.154978561802071,-0.3356073253790305,0.3598251490853727,0.1575350626488216,0.482639778428711,0.0
KR,48.65457973961069,49.321848701028266,6626263.983193277,50.02205893572639,49.30470586824818,48.77608473962095,0.2635636738056635,0.2771685962565243,0.2190916834321493,0.503739718068391,1.0
KRC,56.37781516644133,57.24550434721618,873963.9957983193,57.954621803860704,57.14584023611887,57.14584023611887,-0.1436509036261756,0.2896556852385401,0.2282076024346881,0.4821367064387434,0.0
KRG,20.143991542463542,20.45827727758584,1445802.7899159663,20.744453806837065,20.44829832605955,20.445881050173977,0.0113502612497,0.2562555679275344,0.2406567726594706,0.5030876504722983,0.0
KRNY,11.636617656515426,11.776302505941953,317101.1386554622,11.911512567215606,11.76529411908959,11.76529411908959,-0.0523989657304938,0.2708122848956422,0.2017424126903555,0.5274453032648925,0.0
KS,0.0545098215534091,0.0564497240297402,193061.9681910473,0.0581926363523574,0.0564261667625846,-0.0104674372778776,0.1034604102911669,0.4077934972941875,0.2650715533643961,0.3271349281072616,0.0
KSM,9.408319347045,9.45638655814804,26840.71848739496,9.509804623467582,9.447325634355304,9.439220724987385,-0.2270169189613776,0.1258717455435544,0.4850701006595045,0.3890581766143441,0.0
KSS,40.5631676201059,41.50037812785942,4544845.420168067,42.45159657261953,41.43848748567726,39.82009660095728,-0.2232930411386241,0.2127447897723565,0.3210044299252331,0.4662507764995098,1.0
KST,12.380420455932615,12.399884435865614,8416.084444444445,12.421852425469291,12.398507118225098,12.199233322143554,-0.0017608150069565,0.0383559912443161,0.0361255295574665,0.92551851272583,0.0
KTCC,5.061134462596989,5.134495803288051,11429.210084033612,5.212982756750924,5.121386131318677,5.121386131318677,-0.2742403763302975,0.23964461654594,0.2304029545873742,0.5299524211409417,0.0
KTEC,16.802796145280205,16.970762210344176,10043.650210084032,17.10368161592163,16.94393956126953,16.94393956126953,-0.1736298462725916,0.2411595471203327,0.261795712262392,0.4970447361469269,0.0
KTF,9.496701679309878,9.57365542499959,87410.1806722689,9.64462181700378,9.55873947985032,9.551948164691444,-0.1982498013126568,0.0563477041510244,0.4940021328628063,0.4496501754969358,0.0
KTOS,14.224121025630406,14.554957942802366,971063.6218487396,14.852962217411074,14.517605044260746,14.517605044260746,-0.420003761940749,0.6594532726565375,0.0922280779729286,0.2483186470965544,0.0
KTWO,22.049613918424185,22.34910310651155,617690.4304932735,22.63069276852458,22.36856508468833,22.36856508468833,0.0533631450782867,0.0351450078189373,0.5610068144276739,0.4038481816649437,0.0
KVHI,8.849285712763042,9.01936971239683,82073.41596638656,9.202668061777324,9.034243707897282,9.034243707897282,-0.2404576640255912,0.3600300691513852,0.2384031740694561,0.4015667579729449,0.0
KWR,167.9737182104287,171.56424379749458,73394.61344537816,174.7576886986484,171.48533623959838,171.47068959725004,-0.3093283220090312,0.213058426502076,0.2599371469494971,0.5270044221966104,0.0
KYE,9.4994483410112,9.6089262034269,159622.61073825505,9.69906104811086,9.598314771716227,9.598314771716227,-0.0800750136530447,0.0408560253679752,0.0206107473000884,0.9385332226753236,0.0
KYN,8.673109278959387,8.807394965356137,654028.8991596638,8.90805041489481,8.79573529908637,8.79573529908637,0.1306379750550474,0.2665469381026923,0.1549158117609719,0.5785372561092177,0.0
LAD,267.70096575312255,272.8927732836299,376819.4369747899,278.02827729297286,272.9022269369174,272.9022269369174,-0.207264743986785,0.3232870598168423,0.2046827017640074,0.4720302353923519,0.0
LADR,11.032436955876712,11.183781511643351,666507.2605042016,11.309360484115215,11.170357127149568,11.170357127149568,-0.0220878177189364,0.2384310578661305,0.4048636125666754,0.3567053351551293,0.0
LAKE,15.847773527898708,16.130504183408593,39468.31092436975,16.3779411436129,16.11474786085241,16.11474786085241,-0.3578573619487947,0.1583251245397453,0.3391942189540713,0.5024806436461707,0.0
LAMR,99.08319338630228,100.4881930311187,511273.6974789916,101.83050405678628,100.42453756252256,100.42453756252256,-0.0357201941614027,0.4019169379646579,0.1187490702451517,0.4793339954068263,0.0
LANC,154.5214705907998,156.5117226608661,146137.2857142857,158.4381514156566,156.58963477511367,156.58963477511367,-0.1245870259232282,0.3110045623034239,0.2176680900664492,0.4713273493742401,0.0
LAND,14.75387707844771,14.97718435218305,119109.6915849469,15.177497844293235,14.960135011225598,13.13789977263492,0.0726531258930875,0.1807302236557006,0.0090957190841436,0.8101739883422852,0.0
LARK,25.88915969944801,26.10067228108895,3479.03781512605,26.29008527964103,26.07260507695815,26.04504669413847,0.0090667515704965,0.3331909498406781,0.3038959225018819,0.36291312093812,0.0
LAYN,14.589053883759872,14.770695694633153,273465.59130434785,14.992681776958964,14.774434819428818,14.774434819428818,0.4299297734241949,0.2442556668072938,0.4537732444703579,0.3019710756838322,0.0
LBAI,16.648319348567675,16.86037808907132,254569.1344537815,17.05848737524337,16.85275213658309,16.85275213658309,-0.0184292309639584,0.1972531741484999,0.3525636829943819,0.4501831411976706,0.0
LBRDA,112.097983416389,113.87224774400728,266437.4789915966,115.44199586114964,113.66985234492968,113.66985234492968,-0.2918508560084121,0.2652276703880893,0.0532384371126277,0.6815339010622766,0.0
LBTYA,21.91436970734797,22.22247903887965,1424289.2857142857,22.538235291713427,22.20340337272452,22.20340337272452,-0.1815287587715064,0.2465588840655982,0.1513455805834382,0.6020955408612888,1.0
LCUT,10.626344520504736,10.880084035777244,32483.071428571428,11.129117663167104,10.855924367904665,10.855924367904665,-0.3199124583042234,0.2822561058977788,0.2342698359819637,0.4834740601310676,0.0
LDOS,98.53600833796654,99.61239476564552,850144.256302521,100.77789915709936,99.7206932516659,99.19954293515502,0.0064152346633883,0.3941194995772094,0.1570160486036911,0.4488644623197615,1.0
LDP,20.83462186220313,21.00735298926089,86135.46218487395,21.160672275959943,20.971974797609477,20.95003260283911,-0.2120571358753398,0.0159195823594927,0.8588158011436462,0.1252646394073963,0.0
LE,13.023747866895018,13.43348739127151,216564.0672268908,13.819504176869112,13.41031515698473,13.41031515698473,-0.5303095345037159,0.3373141947468476,0.3937126096870217,0.2689732136470931,0.0
LECO,132.38415988954176,134.0196221616088,279011.3991596639,135.42119700968766,133.9590755751153,133.9590755751153,0.023723664836917,0.3185739489117016,0.2053774629564334,0.4760485846549273,0.0
LEDS,2.850714284832738,2.9716806712270785,105044.18907563025,3.1078571441794645,2.9623949507705305,2.9623949507705305,-0.6226706258300435,0.3631037304770541,0.2550687847997654,0.3818274946036663,0.0
LEE,22.822773123989585,23.395294117326497,24800.1512605042,23.94974791903456,23.288613471664306,23.288613471664306,-0.0722591992479074,0.1953753855570944,0.2689698633970692,0.5356547537259757,0.0
LEG,36.36642849545519,36.855504140132616,1109536.205882353,37.37745803544501,36.88915968341988,36.26345446129807,-0.215861790525847,0.2719695718493313,0.2850430565575758,0.4429873736264804,1.0
LEO,6.7932142910837126,6.852100837130506,173459.41596638656,6.902016789973283,6.841517646773522,6.836836598500484,-0.2160965143805414,0.0636477098800242,0.3992988404196997,0.5370534450436631,0.0
LEU,35.37399151745964,36.970420204290825,204230.45798319328,38.45864373695951,36.79777312879803,36.79777312879803,0.1164077237359704,0.3297375099866517,0.1546666493905442,0.515595837735704,0.0
LFUS,241.98936949657792,245.97260476761505,100843.52100840336,249.26464330849527,245.6440757302677,244.3297723080932,-0.1038270038708073,0.3558620698580688,0.2278355544813993,0.4163023765791546,0.0
LFVN,4.380584471365985,4.481836131640843,39275.15546218488,4.594747905971623,4.474302511255281,4.474302511255281,-0.4333123577369331,0.1943657017209464,0.2910818665081428,0.5145524255103536,0.0
